,img_id,geojson_path,linestring,lane_number,paved,road_type
1402,img489,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img489.geojson,"[[2.295268925809701, 49.0284009], [2.29527539082, 49.02839723067], [2.295437053, 49.0282536265], [2.29552261357, 49.02817451522], [2.29559269585, 49.02809927351], [2.29576897642, 49.02789375616], [2.29592461926, 49.02762460583], [2.29600287064, 49.02747928184], [2.29590226173, 49.02739329132], [2.29565460902, 49.02724710743], [2.29494819688, 49.0268799279], [2.29477879556, 49.0268137152], [2.29495593603, 49.02553073661], [2.295015424973225, 49.0248909]]",2,2,6
1403,img491,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img491.geojson,[],-1,-1,-1
1404,img436,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img436.geojson,"[[2.28904986539, 49.00761134533], [2.28896731449, 49.00736885206], [2.28895586745598, 49.0073409]]",2,1,5
1405,img30,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img30.geojson,"[[2.20922639996, 49.02847748001097], [2.20921104664, 49.02847048741], [2.209145746604896, 49.0284009]]",2,1,5
1406,img264,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img264.geojson,"[[2.26538639994, 48.982747897629515], [2.26536704549, 48.98275655813], [2.265341937638069, 48.9827709]]",2,1,6
1407,img203,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img203.geojson,"[[2.25184302672, 49.01532508169], [2.252996070335176, 49.0143609]]",2,1,5
1408,img424,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img424.geojson,[],-1,-1,-1
1409,img435,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img435.geojson,"[[2.28947250881, 49.00444603424], [2.28938479847, 49.00422675841], [2.28934180321, 49.00413904808], [2.28926441174, 49.00408401414], [2.28923603487, 49.00405305756], [2.28920077876, 49.00398340523], [2.2891741217, 49.00391031329], [2.28915606369, 49.00385183974], [2.289152256466558, 49.0038309]]",1,1,5
1410,img475,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img475.geojson,[],-1,-1,-1
1411,img319,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img319.geojson,"[[2.26927476732, 49.01305321924], [2.26956958337, 49.0130371794]]",1,1,5
1412,img492,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img492.geojson,"[[2.29630774098, 49.03626888846], [2.29697639993, 49.03602794483228]]",1,1,6
1413,img288,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img288.geojson,"[[2.268885753763398, 48.9827709], [2.26889639994, 48.98279174251467]]",2,1,5
1414,img294,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img294.geojson,"[[2.26682685125, 49.00415793629], [2.26710180992, 49.00405736144], [2.267663040448023, 49.0038309]]",2,1,5
1415,img315,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img315.geojson,"[[2.26946214166, 48.99989444862], [2.26950458213, 48.99978513162], [2.2695833009, 48.99960825852]]",1,1,3
1416,img427,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img427.geojson,"[[2.28912151802, 48.97826994905], [2.28957866722, 48.9780871502], [2.2897360182, 48.97805308452], [2.28985768133, 48.97807092845], [2.28993828315, 48.97805014433]]",2,1,5
1417,img409,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img409.geojson,"[[2.28315002552, 48.99683646417], [2.283263385044707, 48.9968109]]",2,1,5
1418,img411,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img411.geojson,"[[2.28564001137, 49.00384613539], [2.28563518203888, 49.0038309]]",2,1,5
1419,img380,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img380.geojson,"[[2.282094665788829, 48.9792609], [2.28206105911, 48.97940171672], [2.28183264947, 48.98049808298]]",2,1,5
1420,img148,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img148.geojson,"[[2.24729439265, 48.98325623861], [2.24745534265, 48.9831948562], [2.24771002449, 48.98312827272], [2.24783639995, 48.983104257499264]]",2,1,5
1421,img223,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img223.geojson,"[[2.256301408101837, 49.0038309], [2.25668095749, 49.00416422222], [2.25683181977, 49.00416908874], [2.257490117981372, 49.0038309]]",2,1,5
1422,img406,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img406.geojson,"[[2.28336431743, 48.98633834352], [2.283299180164102, 48.9862809]]",2,1,5
1423,img364,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img364.geojson,"[[[2.27771515069, 49.00851037246], [2.27776650164, 49.00854802982]], [[2.27771515069, 49.00851037246], [2.27740362164, 49.00817659133], [2.27730776654, 49.00790785473], [2.27713488503, 49.00777776567], [2.27690894088, 49.00764425322], [2.27677714013, 49.00750731737], [2.27667786164, 49.00737209322], [2.276654141796221, 49.0073409]]]",1,2,4
1424,img9,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img9.geojson,"[[2.19518639997, 49.04555360936918], [2.19517986039, 49.04542020193], [2.19514500472, 49.04533112633], [2.19509078479, 49.04526916069], [2.19493146619, 49.04518410076], [2.19326279845, 49.04429320188], [2.19301880875, 49.04416539775], [2.19273996338, 49.0439252809], [2.19167639997, 49.0432028604724]]",2,1,6
1425,img189,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img189.geojson,[],-1,-1,-1
1426,img176,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img176.geojson,"[[2.249877114390817, 49.0003209], [2.24999147942, 49.00040860127], [2.25026319688, 49.00060331737], [2.25040126829, 49.00051303991], [2.2506420082, 49.00034222078], [2.250654339678754, 49.0003209]]",1,1,5
1427,img383,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img383.geojson,"[[2.281137559386359, 48.9897909], [2.28129263927, 48.9899750474]]",2,1,5
1428,img320,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img320.geojson,"[[2.27063470438, 49.01444942026], [2.270944078213858, 49.0143609]]",2,1,5
1429,img337,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img337.geojson,"[[2.2755370631, 48.99467568496], [2.2756014699, 48.99452925583], [2.27591639993, 48.99442028729725]]",2,1,3
1430,img142,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img142.geojson,"[[2.24113348802, 49.04553294417], [2.24081639995, 49.04535360747639]]",1,2,6
1431,img61,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img61.geojson,"[[2.22125955311, 49.02847869408], [2.221160449098309, 49.0284009]]",2,1,5
1432,img33,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img33.geojson,"[[2.21273639996, 49.02018845180014], [2.21239355129, 49.02035596234], [2.21217455766, 49.02049060287], [2.21202856191, 49.02065768689], [2.21190689878, 49.02082152657], [2.21183714525, 49.02088641357], [2.21173494823, 49.0209107462], [2.21139266929, 49.02083774832]]",2,1,5
1433,img238,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img238.geojson,[],-1,-1,-1
1434,img323,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img323.geojson,[],-1,-1,-1
1435,img393,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img393.geojson,"[[2.27942639993, 49.025035636858824], [2.27947165967, 49.0250318211], [2.28015404997, 49.02497551774], [2.28058562794, 49.02495625605], [2.28092004438, 49.0249725544], [2.28116407799, 49.02499329776], [2.28145104345, 49.02504367443], [2.28159046903, 49.02513975652]]",1,2,6
1436,img456,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img456.geojson,"[[2.29143139388, 48.99360730985], [2.29148979218, 48.99353755633], [2.29186289244, 48.99339723819], [2.292102533672868, 48.9933009]]",2,1,5
1437,img286,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img286.geojson,[],-1,-1,-1
1438,img175,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img175.geojson,"[[2.25134639994, 48.99936279550954], [2.25126952507, 48.99936687015]]",2,1,5
1439,img449,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img449.geojson,"[[2.2886583139, 49.05564438883], [2.28868093066, 49.05561095536], [2.28866894878, 49.05550825347], [2.28867408387, 49.05540041649], [2.28868670765, 49.05533323234], [2.28869975934, 49.05526519234], [2.28879133519, 49.05518987762], [2.28898304538, 49.055119698], [2.28908061217, 49.05506150026], [2.28904381066, 49.05493226706]]",2,2,6
1440,img270,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img270.geojson,"[[2.26538639994, 49.00094956647388], [2.26502102313, 49.00090152385], [2.2643385424, 49.00080497779], [2.26424108014, 49.00078913792]]",2,1,5
1441,img482,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img482.geojson,"[[2.294739998956242, 49.0003209], [2.2948756925, 49.00050217266]]",2,1,5
1442,img217,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img217.geojson,"[[2.25606768032, 48.9828099408], [2.25606308137, 48.98277440342], [2.256062628097239, 48.9827709]]",2,1,3
1443,img413,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img413.geojson,"[[2.28380573345, 49.0121258477], [2.28382809099, 49.01232018627], [2.28380745326, 49.01252140409], [2.28378853535, 49.01266242855], [2.28379197497, 49.01276045774], [2.28378853535, 49.01281377187]]",2,1,3
1444,img154,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img154.geojson,"[[2.2471670091, 49.0059469164], [2.24749061074, 49.0058620742], [2.24776540935, 49.00577047467], [2.24783639995, 49.005744535795]]",2,1,3
1445,img443,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img443.geojson,"[[2.288871218998726, 49.0319109], [2.28783505584, 49.0322490164]]",2,2,6
1446,img119,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img119.geojson,[],-1,-1,-1
1447,img81,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img81.geojson,"[[2.23028639995, 49.04339775466005], [2.23017888294, 49.0433772177], [2.23010142589, 49.04333461632], [2.23004830414, 49.04329905177], [2.22992202668, 49.04321451008], [2.2298729276, 49.04318163865], [2.22973931419, 49.0430886902], [2.22966766642, 49.04297444105], [2.22966379357, 49.04292796682]]",1,2,6
1448,img390,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img390.geojson,"[[2.281571868003893, 49.0143609], [2.2814673865, 49.01466942775], [2.28113159626, 49.01536047431], [2.28106022056, 49.01572221935], [2.28110077494, 49.01621698273], [2.28110564146, 49.0168820745], [2.28077127063, 49.01719231547]]",2,1,3
1449,img227,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img227.geojson,"[[2.255579885198777, 49.0178709], [2.25589271151, 49.01796408112], [2.25603135905, 49.01808047659], [2.25620081716, 49.01821912413], [2.25632405943, 49.01830128564], [2.25651576962, 49.01831155583], [2.25665612886, 49.0182499347], [2.25678108282, 49.01816948489], [2.25689995517371, 49.0178709]]",2,1,5
1450,img125,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img125.geojson,[],-1,-1,-1
1451,img158,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img158.geojson,"[[2.247794710926208, 49.0213809], [2.24765508227, 49.02092442169], [2.2474462551, 49.0205478481]]",2,1,5
1452,img382,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img382.geojson,"[[2.282333415274631, 48.9862809], [2.28240050709, 48.98632800252], [2.2824227978, 48.98634365195]]",2,1,5
1453,img405,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img405.geojson,"[[2.28469916471, 48.98582492512], [2.28478513999, 48.98568217372], [2.28527503685, 48.9851501003], [2.28537074518, 48.98507061373], [2.2854275213, 48.98502194848], [2.2854924083, 48.98498626062], [2.28557676141, 48.98500572673], [2.28559622751, 48.9850592585], [2.28560758273, 48.98518578815], [2.28564651493, 48.98532853956], [2.28572275716, 48.98546318009], [2.28591741816, 48.98567892937], [2.28618669922, 48.98588981212]]",2,2,7
1454,img114,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img114.geojson,"[[2.23764681146535, 49.0108509], [2.23730639995, 49.01098297702928]]",2,1,3
1455,img10,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img10.geojson,"[[[2.19518639997, 49.048318871211585], [2.19513338616, 49.04830547697], [2.19441303561, 49.04827836701], [2.19434346722, 49.04827636896], [2.19367138438, 49.04825706632], [2.19344094966, 49.04825125704], [2.19316038872, 49.04820912151], [2.19289817356, 49.04816974121], [2.19238366095, 49.04809247009], [2.19184950471, 49.04798591561], [2.19167639997, 49.04795138435026]], [[2.19369937669845, 49.0459509], [2.19371979503, 49.04595852841], [2.19466588716, 49.04632355654], [2.19518639997, 49.046524384573864]]]",2,2,6
1456,img129,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img129.geojson,"[[2.242479448292465, 48.9862809], [2.24263036597, 48.98674953908], [2.24264422577, 48.9868562671]]",2,1,1
1457,img263,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img263.geojson,[],-1,-1,-1
1458,img91,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img91.geojson,"[[2.230465958897765, 49.0354209], [2.23030523942, 49.03514285531], [2.23028639995, 49.035127080091094]]",2,2,6
1459,img43,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img43.geojson,"[[2.214904717674131, 49.0284009], [2.21557100516, 49.02865621571]]",1,1,6
1460,img174,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img174.geojson,"[[2.24978424401, 48.99335431256], [2.249741155772042, 48.9933009]]",2,1,5
1461,img432,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img432.geojson,"[[2.28886335288, 48.99479526417], [2.28917170406, 48.99466821233], [2.28933067721, 48.99466172363], [2.28956751477, 48.99471687758], [2.28991466022, 48.99457088182], [2.28995639993, 48.994552208792605]]",2,1,6
1462,img440,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img440.geojson,"[[2.289665198980558, 49.0213809], [2.28995639993, 49.021565985350605]]",2,2,6
1463,img345,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img345.geojson,"[[2.27315921428, 49.02175894097], [2.273717551705876, 49.0213809]]",2,1,6
1464,img146,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img146.geojson,"[[2.242365856776497, 49.0564809], [2.24256472718, 49.05651254552], [2.24324699935, 49.05663637618]]",1,2,6
1465,img494,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img494.geojson,"[[2.29362269097, 49.04272757479], [2.29358164862, 49.042587317], [2.293525870712333, 49.0424409]]",2,1,5
1466,img469,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img469.geojson,"[[2.29346639993, 49.04014278747279], [2.29317098532, 49.04025484129], [2.29238862936, 49.04058567798], [2.29206403486, 49.04070636055], [2.29158811379, 49.04091056198], [2.29146270275, 49.04096437156], [2.29112562385, 49.04107048899], [2.29070739633, 49.04121405964], [2.28995639993, 49.04145872814213]]",1,2,6
1467,img7,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img7.geojson,[],-1,-1,-1
1468,img444,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img444.geojson,"[[2.28644639993, 49.0368638572417], [2.28734814781, 49.03700824588], [2.28800565754, 49.03713647392], [2.28833850479, 49.03719922381], [2.28891689509, 49.03728379975], [2.28911878604, 49.03730016928], [2.28935068782, 49.03730835405], [2.28954166575, 49.03728379975], [2.28978175229, 49.03725106067], [2.28995639993, 49.037238242499974]]",2,1,6
1469,img87,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img87.geojson,"[[2.23379639995, 49.02024270878698], [2.2336249787, 49.02030241067], [2.2333040353, 49.02041041067], [2.23299531832, 49.02052248614], [2.23264482775, 49.02063659935], [2.23207222398, 49.02082712765], [2.23204503712, 49.02083587959], [2.23162595983, 49.02097078803], [2.23102890322, 49.02119901444], [2.23093312964, 49.02122856161]]",2,1,5
1470,img97,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img97.geojson,[],-1,-1,-1
1471,img342,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img342.geojson,"[[2.27591639993, 49.014249757559575], [2.27547973567, 49.01410856073], [2.27467351467, 49.01382630227], [2.2738202506, 49.01351484467]]",2,1,5
1472,img499,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img499.geojson,[],-1,-1,-1
1473,img121,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img121.geojson,[],-1,-1,-1
1474,img373,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img373.geojson,"[[2.279097029239426, 49.0389309], [2.27865008377, 49.03906842168]]",2,2,6
1475,img24,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img24.geojson,"[[2.203955109282843, 49.0284009], [2.20395398289, 49.02848143709], [2.20424110788, 49.02866149852], [2.20457527593, 49.028786406], [2.2053052547, 49.02889995825], [2.20563942276, 49.02890806913], [2.20571639996, 49.028899553953124]]",2,2,1
1476,img408,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img408.geojson,"[[2.28389929463, 48.99590907148], [2.28398113519, 48.99599037714], [2.28405388236, 48.99608238091], [2.28414642104, 48.99614977903], [2.28418760878, 48.99621557242], [2.2841897484, 48.99624766676]]",1,1,3
1477,img503,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img503.geojson,"[[2.297311500106749, 49.0073409], [2.29749853129, 49.00742966056]]",2,1,5
1478,img168,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img168.geojson,"[[2.247496698186652, 49.0564809], [2.24768069864, 49.05581609835], [2.24777912128, 49.05566632477], [2.24783639995, 49.05546994076062]]",2,2,6
1479,img486,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img486.geojson,[],-1,-1,-1
1480,img46,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img46.geojson,"[[2.21601677454, 49.03961770081], [2.21592963536, 49.03971064927], [2.21575148415, 49.0398829912], [2.21556946009, 49.04005146028], [2.21540873671, 49.0401928194], [2.21522671265, 49.04035160635], [2.21504275216, 49.04053556683], [2.21470678222, 49.0408289354], [2.21445504681, 49.0410874483]]",2,1,3
1481,img375,../data/AOI_3_Paris_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_3_Paris_img375.geojson,"[[2.27591639993, 49.04848682752337], [2.27607984175, 49.04846334175], [2.27684391553, 49.04838407185], [2.27721604369, 49.04828498447], [2.27757275825, 49.04812424272], [2.27808801262, 49.04793927961], [2.27853280485, 49.04786881748], [2.27916256019, 49.04772128738], [2.27942639993, 49.047664047571686]]",2,2,6
